id,二元成立,是否成立,案件大類型,案件細節類型,主席,調解人,調解次數,調解人數,have_other,調解天數,收件年,收件月,收件日,結案年,結案月,結案日,收件星期,結案星期,收件分鐘,結案分鐘,死,賠償,糾紛,male_sum,male_mean,聲請人_sum,對造人_sum,法定代理人_sum,委任代理人_sum,公司代表人_sum,age_mean,age_median,age_min,age_max,party_count,age_missing_rate,city_missing_rate,city_mode,money_sum,money_mean,money_first,money_last,調解人過去經手數,調解人過去成功數,調解人過去成功率,案件分類
10500219,1,成立,B.刑事,交通事故,371000000000000.0,206000000000000.0,1.0,2,0,11.0,2016,3,77,2016.0,3.0,91.0,3,3.0,607.0,930.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,37.0,37.0,36.0,38.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,109.0,93.0,0.853211009,車禍
10500220,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,1.0,2,0,11.0,2016,3,77,2016.0,3.0,91.0,3,3.0,610.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,48.0,48.0,44.0,52.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,116.0,93.0,0.801724138,車禍
10500221,1,成立,B.刑事,交通事故,371000000000000.0,354000000000000.0,1.0,2,0,11.0,2016,3,77,2016.0,3.0,91.0,3,3.0,612.0,900.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,180.0,143.0,0.794444444,車禍
10500222,1,成立,B.刑事,交通事故,371000000000000.0,244000000000000.0,1.0,2,0,11.0,2016,3,77,2016.0,3.0,91.0,3,3.0,616.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,26.0,26.0,25.0,27.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,71.0,63.0,0.887323944,車禍
10500223,1,成立,B.刑事,交通事故,371000000000000.0,245000000000000.0,1.0,2,0,12.0,2016,3,77,2016.0,4.0,92.0,3,4.0,618.0,560.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,47.0,45.0,49.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,93.0,73.0,0.784946237,車禍
10500224,1,成立,B.刑事,交通事故,371000000000000.0,277000000000000.0,1.0,2,0,12.0,2016,3,77,2016.0,4.0,92.0,3,4.0,621.0,560.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,44.0,44.0,39.0,49.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,207.0,161.0,0.777777778,車禍
10500225,1,成立,B.刑事,交通事故,371000000000000.0,218000000000000.0,1.0,2,0,12.0,2016,3,77,2016.0,4.0,92.0,3,4.0,626.0,560.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,15.0,13.0,0.866666667,車禍
10500226,1,成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,1.0,3,0,246.0,2015,4,99,2016.0,3.0,77.0,3,3.0,566.0,900.0,0,0,1,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,48.66666666666666,54.0,38.0,54.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,125.0,109.0,0.872,車禍
10500227,1,成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,2.0,7,1,100.0,2015,11,331,2016.0,4.0,105.0,4,3.0,504.0,900.0,0,0,1,2.0,0.5,1.0,1.0,2.0,0.0,0.0,40.25,45.5,15.0,55.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,149.0,128.0,0.859060403,車禍
10500228,1,成立,B.刑事,交通事故,371000000000000.0,245000000000000.0,1.0,5,1,11.0,2016,3,78,2016.0,4.0,92.0,4,4.0,850.0,560.0,0,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0,41.0,38.0,44.0,3.0,0.3333333333333333,0.0,高雄,-1.0,-1.0,-1.0,-1.0,94.0,74.0,0.787234043,車禍
10500229,0,不成立,B.刑事,交通事故,371000000000000.0,245000000000000.0,4.0,3,1,56.0,2016,3,78,2016.0,6.0,155.0,4,4.0,860.0,560.0,0,0,1,2.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,52.0,60.0,32.0,64.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,95.0,75.0,0.789473684,車禍
10500230,1,成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,1.0,3,0,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,871.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,55.0,55.0,55.0,55.0,3.0,0.6666666666666666,0.0,台南,-1.0,-1.0,-1.0,-1.0,169.0,146.0,0.863905325,車禍
10500231,1,成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,1.0,4,0,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,875.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,2.0,0.5,0.0,台中,-1.0,-1.0,-1.0,-1.0,170.0,147.0,0.864705882,車禍
10500232,1,成立,B.刑事,交通事故,371000000000000.0,206000000000000.0,1.0,3,0,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,881.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,55.333333333333336,57.0,52.0,57.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,110.0,94.0,0.854545455,車禍
10500233,0,不成立,A.民事,不動產/租賃,371000000000000.0,,1.0,2,0,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,899.0,860.0,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,58.5,58.5,52.0,65.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,土地建物
10500234,1,成立,B.刑事,交通事故,371000000000000.0,354000000000000.0,1.0,2,0,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,909.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,60.5,60.5,57.0,64.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,181.0,144.0,0.79558011,車禍
10500235,1,成立,B.刑事,交通事故,371000000000000.0,341000000000000.0,1.0,2,0,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,913.0,860.0,1,0,1,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,47.0,42.0,39.0,60.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,278.0,215.0,0.773381295,車禍
10500236,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,1.0,4,1,15.0,2016,3,78,2016.0,4.0,98.0,4,3.0,923.0,860.0,1,0,1,2.0,0.5,2.0,1.0,0.0,1.0,0.0,58.0,57.5,43.0,74.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,117.0,94.0,0.803418803,車禍
10500237,1,成立,B.刑事,交通事故,371000000000000.0,218000000000000.0,3.0,8,1,151.0,2015,10,289,2016.0,5.0,134.0,4,4.0,,560.0,0,0,1,3.0,0.375,1.0,2.0,2.0,3.0,0.0,36.333333333333336,31.0,26.0,52.0,8.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,車禍
10500238,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,1.0,2,0,12.0,2016,3,83,2016.0,4.0,98.0,2,3.0,560.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,47.0,39.0,55.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,118.0,95.0,0.805084746,車禍
10500239,1,成立,B.刑事,其他,371000000000000.0,277000000000000.0,1.0,2,0,13.0,2016,3,83,2016.0,4.0,99.0,2,4.0,562.0,560.0,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,41.5,41.5,41.0,42.0,2.0,0.0,0.0,台南,490000.0,163333.33333333334,105000.0,245000.0,22.0,14.0,0.636363636,買賣租賃
10500240,0,不成立,B.刑事,其他,371000000000000.0,,2.0,2,0,45.0,2016,3,83,2016.0,5.0,145.0,2,1.0,572.0,860.0,0,0,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,55.0,55.0,54.0,56.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,買賣租賃
10500241,1,成立,B.刑事,交通事故,371000000000000.0,222000000000000.0,1.0,2,0,15.0,2016,3,83,2016.0,4.0,103.0,2,1.0,591.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,27.0,27.0,22.0,32.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,101.0,82.0,0.811881188,車禍
10500242,1,成立,B.刑事,交通事故,371000000000000.0,341000000000000.0,1.0,3,0,15.0,2016,3,83,2016.0,4.0,103.0,2,1.0,594.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,35.5,35.5,18.0,53.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,279.0,216.0,0.774193548,車禍
10500243,0,當事人不到場,A.民事,契約/債務,371000000000000.0,,1.0,2,0,15.0,2016,3,83,2016.0,4.0,103.0,2,1.0,606.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,2.0,0.5,0.0,台南,250000.0,250000.0,250000.0,250000.0,,,,債務
10500244,1,成立,B.刑事,交通事故,371000000000000.0,265000000000000.0,1.0,2,0,17.0,2016,3,83,2016.0,4.0,105.0,2,3.0,610.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,55.0,55.0,33.0,77.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,42.0,31.0,0.738095238,車禍
10500245,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,2.0,6,1,22.0,2016,3,83,2016.0,4.0,112.0,2,3.0,613.0,900.0,0,0,1,1.0,0.1666666666666666,1.0,2.0,2.0,1.0,0.0,41.66666666666666,45.0,18.0,62.0,6.0,0.5,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,119.0,96.0,0.806722689,車禍
10500246,0,不成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,2.0,3,0,110.0,2015,11,324,2016.0,4.0,112.0,4,3.0,573.0,930.0,0,0,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,36.5,36.5,35.0,38.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,148.0,128.0,0.864864865,車禍
10500247,1,成立,B.刑事,交通事故,371000000000000.0,341000000000000.0,1.0,2,0,13.0,2016,3,85,2016.0,4.0,103.0,4,1.0,854.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.5,49.5,31.0,68.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,280.0,217.0,0.775,車禍
10500248,0,不成立,A.民事,其他,371000000000000.0,,1.0,6,1,13.0,2016,3,85,2016.0,4.0,103.0,4,1.0,860.0,860.0,0,1,0,2.0,0.3333333333333333,1.0,1.0,3.0,1.0,0.0,50.5,50.5,50.0,51.0,6.0,0.6666666666666666,0.0,台南,570000.0,285000.0,190000.0,380000.0,,,,買賣租賃
10500249,0,不成立,B.刑事,人身/侵權,371000000000000.0,354000000000000.0,3.0,2,0,195.0,2016,3,85,2016.0,12.0,357.0,4,3.0,881.0,560.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,41.0,41.0,22.0,60.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,12.0,8.0,0.666666667,車禍
10500250,0,不成立,B.刑事,其他,371000000000000.0,,2.0,2,0,10.0,2016,4,104,2016.0,4.0,117.0,2,1.0,900.0,900.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,2.0,0.5,1.0,,24000.0,12000.0,12000.0,12000.0,,,,買賣租賃
10500251,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,1.0,2,0,4.0,2016,3,88,2016.0,3.0,91.0,0,3.0,639.0,810.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,74.0,74.0,74.0,74.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,120.0,97.0,0.808333333,車禍
10500252,1,成立,B.刑事,交通事故,371000000000000.0,3.85e+19,1.0,3,1,10.0,2016,3,90,2016.0,4.0,103.0,2,1.0,584.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,33.666666666666664,36.0,27.0,38.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,196.0,151.0,0.770408163,車禍
10500253,1,成立,B.刑事,交通事故,371000000000000.0,354000000000000.0,2.0,2,0,47.0,2016,3,90,2016.0,6.0,154.0,2,3.0,591.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.5,25.5,24.0,27.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,182.0,145.0,0.796703297,車禍
10500254,1,成立,B.刑事,交通事故,371000000000000.0,244000000000000.0,1.0,2,0,12.0,2016,3,90,2016.0,4.0,105.0,2,3.0,594.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,57.0,57.0,48.0,66.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,72.0,64.0,0.888888889,車禍
10500255,0,當事人不到場,A.民事,契約/債務,371000000000000.0,,1.0,3,1,12.0,2016,3,90,2016.0,4.0,105.0,2,3.0,598.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,62.0,62.0,59.0,65.0,3.0,0.3333333333333333,0.0,桃園,200000.0,200000.0,200000.0,200000.0,,,,債務
10500256,1,成立,B.刑事,交通事故,371000000000000.0,265000000000000.0,1.0,3,1,12.0,2016,3,90,2016.0,4.0,105.0,2,3.0,604.0,860.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,40.0,42.0,18.0,60.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,43.0,32.0,0.744186047,車禍
10500257,1,成立,B.刑事,交通事故,371000000000000.0,354000000000000.0,1.0,5,1,12.0,2016,3,90,2016.0,4.0,105.0,2,3.0,612.0,860.0,0,0,1,3.0,0.6,1.0,1.0,2.0,1.0,0.0,43.4,47.0,19.0,54.0,5.0,0.0,0.4,台南,-1.0,-1.0,-1.0,-1.0,183.0,146.0,0.797814208,車禍
10500258,1,成立,B.刑事,其他,371000000000000.0,244000000000000.0,2.0,2,0,17.0,2016,3,90,2016.0,4.0,112.0,2,3.0,614.0,930.0,0,0,0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,34.0,34.0,30.0,38.0,2.0,0.0,0.0,台南,107000.0,107000.0,107000.0,107000.0,8.0,5.0,0.625,詐欺
10500259,0,不成立,B.刑事,交通事故,371000000000000.0,,1.0,2,0,12.0,2016,3,90,2016.0,4.0,105.0,2,3.0,621.0,930.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10500260,1,成立,B.刑事,交通事故,371000000000000.0,218000000000000.0,3.0,2,0,43.0,2016,3,90,2016.0,5.0,148.0,2,4.0,625.0,600.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,40.5,40.5,21.0,60.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,16.0,14.0,0.875,車禍
10500261,1,成立,B.刑事,交通事故,371000000000000.0,245000000000000.0,1.0,4,1,13.0,2016,3,90,2016.0,4.0,106.0,2,4.0,628.0,560.0,0,0,1,1.0,0.25,2.0,1.0,0.0,1.0,0.0,43.25,38.5,32.0,64.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,96.0,75.0,0.78125,車禍
10500262,1,成立,B.刑事,交通事故,371000000000000.0,277000000000000.0,1.0,4,1,13.0,2016,3,90,2016.0,4.0,106.0,2,4.0,636.0,560.0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,52.0,52.0,52.0,52.0,3.0,0.6666666666666666,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,209.0,163.0,0.779904306,車禍
10500263,1,成立,B.刑事,交通事故,371000000000000.0,341000000000000.0,1.0,2,0,1.0,2016,3,91,2016.0,3.0,91.0,3,3.0,844.0,870.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,34.0,20.0,48.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,281.0,218.0,0.775800712,車禍
10500264,1,成立,B.刑事,交通事故,371000000000000.0,277000000000000.0,1.0,4,1,8.0,2016,4,97,2016.0,4.0,106.0,2,4.0,849.0,600.0,0,0,1,2.0,0.5,1.0,1.0,2.0,0.0,0.0,29.5,24.5,18.0,51.0,4.0,0.0,0.25,台南,-1.0,-1.0,-1.0,-1.0,210.0,164.0,0.780952381,車禍
10500265,0,不成立,B.刑事,交通事故,371000000000000.0,,1.0,3,1,8.0,2016,4,97,2016.0,4.0,106.0,2,4.0,857.0,600.0,0,0,1,3.0,1.0,1.0,1.0,0.0,1.0,0.0,51.333333333333336,46.0,33.0,75.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10500266,1,成立,B.刑事,交通事故,371000000000000.0,3.85e+19,2.0,2,0,15.0,2016,4,97,2016.0,4.0,117.0,2,1.0,869.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,66.0,66.0,66.0,66.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,197.0,152.0,0.771573604,車禍
10500267,0,不成立,A.民事,契約/債務,371000000000000.0,,1.0,2,0,10.0,2016,4,97,2016.0,4.0,110.0,2,1.0,880.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,買賣租賃
10500268,1,成立,B.刑事,人身/侵權,371000000000000.0,222000000000000.0,2.0,2,0,20.0,2016,4,97,2016.0,5.0,124.0,2,1.0,884.0,900.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,31.0,28.0,34.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,5.0,5.0,1.0,傷害
10500269,0,不成立,B.刑事,交通事故,371000000000000.0,244000000000000.0,1.0,2,0,12.0,2016,4,97,2016.0,4.0,112.0,2,3.0,889.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,2.0,0.5,0.5,台南,-1.0,-1.0,-1.0,-1.0,73.0,65.0,0.890410959,車禍
10500270,1,成立,B.刑事,交通事故,371000000000000.0,354000000000000.0,1.0,3,0,13.0,2016,4,97,2016.0,4.0,113.0,2,4.0,939.0,560.0,0,0,1,4.0,1.0,1.0,3.0,0.0,0.0,0.0,42.25,35.0,35.0,64.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,184.0,147.0,0.798913043,車禍
10500271,1,成立,B.刑事,交通事故,371000000000000.0,341000000000000.0,1.0,5,1,4.0,2016,4,98,2016.0,4.0,103.0,3,1.0,714.0,840.0,0,0,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0,58.0,58.0,58.0,58.0,4.0,0.75,0.0,台南,-1.0,-1.0,-1.0,-1.0,282.0,219.0,0.776595745,車禍
10500273,1,成立,B.刑事,交通事故,371000000000000.0,277000000000000.0,1.0,4,0,1.0,2016,4,99,2016.0,4.0,99.0,4,4.0,550.0,560.0,0,0,1,2.0,0.6666666666666666,1.0,2.0,0.0,1.0,0.0,28.0,37.0,5.0,42.0,3.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,211.0,165.0,0.781990521,車禍
10500274,1,成立,B.刑事,人身/侵權,371000000000000.0,245000000000000.0,1.0,2,0,1.0,2016,4,99,2016.0,4.0,99.0,4,4.0,636.0,660.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,14.0,8.0,0.571428571,毀損
10500275,0,不成立,B.刑事,交通事故,371000000000000.0,,2.0,3,0,17.0,2016,4,108,2016.0,5.0,131.0,6,1.0,602.0,860.0,0,0,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,,,,,3.0,1.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10500276,1,成立,B.刑事,交通事故,371000000000000.0,385000000000000.0,1.0,2,0,7.0,2016,4,102,2016.0,4.0,110.0,0,1.0,606.0,860.0,0,0,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,33.5,33.5,20.0,47.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,307.0,231.0,0.752442997,車禍
10500277,1,成立,A.民事,契約/債務,371000000000000.0,341000000000000.0,1.0,3,0,7.0,2016,4,102,2016.0,4.0,110.0,0,1.0,609.0,860.0,0,0,1,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,35.5,35.5,33.0,38.0,3.0,0.3333333333333333,0.3333333333333333,台南,36000.0,18000.0,17000.0,19000.0,38.0,16.0,0.421052632,買賣租賃
10500278,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,1.0,2,0,9.0,2016,4,102,2016.0,4.0,112.0,0,3.0,627.0,860.0,0,0,1,1.0,0.5,1.0,1.0,0.0,0.0,0.0,39.0,39.0,26.0,52.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,121.0,98.0,0.809917355,車禍
10500279,0,不成立,B.刑事,交通事故,371000000000000.0,218000000000000.0,2.0,4,1,40.0,2016,4,102,2016.0,6.0,155.0,0,4.0,634.0,600.0,0,0,1,1.0,0.25,1.0,1.0,2.0,0.0,0.0,42.0,53.0,19.0,54.0,4.0,0.25,0.0,台南,-1.0,-1.0,-1.0,-1.0,17.0,15.0,0.882352941,車禍
10500280,0,不成立,B.刑事,交通事故,371000000000000.0,,1.0,2,0,9.0,2016,4,102,2016.0,4.0,112.0,0,3.0,641.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10500281,0,不成立,A.民事,人身/侵權,371000000000000.0,,1.0,2,0,7.0,2016,4,102,2016.0,4.0,110.0,0,1.0,650.0,860.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,64.0,54.0,74.0,2.0,0.0,0.0,台南,140000.0,140000.0,140000.0,140000.0,,,,買賣租賃
10500282,1,成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,1.0,4,1,9.0,2016,4,102,2016.0,4.0,112.0,0,3.0,653.0,860.0,0,0,1,2.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,42.66666666666666,43.0,18.0,67.0,3.0,0.0,0.0,桃園,-1.0,-1.0,-1.0,-1.0,171.0,148.0,0.865497076,車禍
10500283,0,不成立,B.刑事,交通事故,371000000000000.0,,1.0,2,0,9.0,2016,4,102,2016.0,4.0,112.0,0,3.0,656.0,860.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,2.0,0.5,0.0,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
10500284,1,成立,B.刑事,交通事故,371000000000000.0,354000000000000.0,3.0,2,0,29.0,2016,4,102,2016.0,5.0,140.0,0,3.0,814.0,930.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.5,47.5,23.0,72.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,185.0,148.0,0.8,車禍
10500285,1,成立,B.刑事,交通事故,371000000000000.0,277000000000000.0,2.0,3,1,20.0,2016,4,102,2016.0,5.0,127.0,0,4.0,820.0,600.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,35.0,21.0,21.0,63.0,3.0,0.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,212.0,166.0,0.783018868,車禍
10500288,1,成立,B.刑事,交通事故,371000000000000.0,244000000000000.0,1.0,2,0,13.0,2016,4,103,2016.0,4.0,119.0,1,3.0,845.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,2.0,1.0,1.0,,-1.0,-1.0,-1.0,-1.0,74.0,65.0,0.878378378,車禍
10500289,1,成立,B.刑事,交通事故,371000000000000.0,264000000000000.0,1.0,3,1,7.0,2016,4,104,2016.0,4.0,112.0,2,3.0,817.0,900.0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,,3.0,1.0,0.3333333333333333,台南,-1.0,-1.0,-1.0,-1.0,122.0,99.0,0.81147541,車禍
10500290,1,成立,B.刑事,交通事故,371000000000000.0,244000000000000.0,1.0,2,0,7.0,2016,4,104,2016.0,4.0,112.0,2,3.0,839.0,910.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,32.0,28.0,36.0,2.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,75.0,66.0,0.88,車禍
10500291,1,成立,B.刑事,交通事故,371000000000000.0,245000000000000.0,1.0,3,1,8.0,2016,4,104,2016.0,4.0,113.0,2,4.0,844.0,600.0,0,0,1,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,63.5,63.5,63.0,64.0,3.0,0.3333333333333333,0.0,台南,-1.0,-1.0,-1.0,-1.0,97.0,76.0,0.783505155,車禍
10500292,1,成立,B.刑事,交通事故,371000000000000.0,244000000000000.0,1.0,4,1,17.0,2016,4,104,2016.0,5.0,126.0,2,3.0,848.0,860.0,0,0,1,3.0,0.75,1.0,1.0,2.0,0.0,0.0,34.75,29.5,17.0,63.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,76.0,67.0,0.881578947,車禍
10500293,1,成立,B.刑事,交通事故,371000000000000.0,341000000000000.0,1.0,4,1,10.0,2016,4,104,2016.0,4.0,117.0,2,1.0,854.0,900.0,0,0,1,2.0,0.5,1.0,2.0,0.0,1.0,0.0,36.0,33.5,20.0,57.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,283.0,220.0,0.777385159,車禍
10500294,1,成立,B.刑事,交通事故,371000000000000.0,371000000000000.0,1.0,3,1,10.0,2016,4,104,2016.0,4.0,117.0,2,1.0,858.0,860.0,0,0,1,3.0,0.75,2.0,1.0,0.0,1.0,0.0,59.75,65.0,34.0,75.0,4.0,0.0,0.0,台南,-1.0,-1.0,-1.0,-1.0,172.0,149.0,0.86627907,車禍
10500295,0,當事人不到場,B.刑事,交通事故,371000000000000.0,,2.0,3,1,22.0,2016,4,104,2016.0,5.0,133.0,2,3.0,867.0,860.0,0,0,1,1.0,0.5,1.0,0.0,0.0,1.0,0.0,50.0,50.0,50.0,50.0,2.0,0.0,0.5,台南,-1.0,-1.0,-1.0,-1.0,,,,車禍
